time,id,x,y,0,1,2,3,4,5,6,7,8
23,51,385491.0,6671827.0,-22.79,-19.09,4.24,5.94,-9.98,-9.87,-3.97,-7.63,-8.52
23,52,385347.0,6671388.0,-63.39,-32.0,-47.17,-42.97,-36.18,-26.42,-6.85,-26.32,20.72
23,53,385373.0,6671401.0,-60.38,-32.31,-33.65,-29.44,-35.36,-23.64,-5.82,-23.64,19.62
23,54,386162.0,6671865.0,-37.04,-0.57,-27.27,-31.25,-14.05,14.25,-27.26,-28.73,-27.72
23,55,385600.0,6672110.0,-2.95,-15.18,-7.53,-23.73,11.09,-1.04,-15.66,-18.98,-20.4
23,56,385627.0,6671618.0,-30.55,-2.91,-2.66,-2.04,0.1,6.4,-7.72,-10.95,-12.32
23,57,386034.0,6671472.0,-41.36,-13.53,14.49,-4.08,-7.55,-8.19,-21.23,-17.61,-22.96
23,59,385455.0,6671877.0,-24.31,-19.81,4.37,5.96,-10.77,-10.74,-3.89,-8.19,-9.55
23,6,385597.0,6672121.0,-4.98,-16.91,-8.72,-24.84,12.93,-2.28,-18.24,-20.79,-22.96
23,60,386117.0,6671741.0,-50.39,18.79,-38.44,-42.99,-30.08,-4.82,-43.51,-43.42,-43.87
23,61,385816.0,6671188.0,-43.87,-12.52,11.78,0.25,-11.27,-10.25,-20.54,-8.91,-18.54
23,62,385667.0,6671270.0,-64.94,-47.61,-17.03,-7.58,-29.17,-38.18,-29.6,20.99,-30.87
23,63,386172.0,6671529.0,-38.3,12.85,-8.36,-14.74,-15.67,-0.91,-26.39,-22.56,-28.48
23,64,386009.0,6671804.0,-43.79,-11.68,-20.03,-24.7,-15.01,23.33,-31.27,-32.78,-31.11
23,65,385919.0,6671297.0,-49.32,-22.9,10.63,3.11,-16.68,-16.32,-28.64,-21.11,-26.08
23,66,385865.0,6671593.0,-43.93,-27.67,-5.47,-23.58,18.14,-12.16,-21.0,-18.71,-28.45
23,67,386014.0,6671642.0,-33.85,-10.22,-3.7,-10.25,5.35,6.51,-20.24,-17.23,-26.89
23,68,385600.0,6672123.0,-5.55,-17.71,-8.54,-24.67,13.54,-3.01,-18.42,-21.15,-23.17
23,69,385451.0,6671456.0,-45.44,-14.46,-32.81,-28.56,-19.05,-9.36,8.15,-4.78,4.1
23,7,386114.0,6671700.0,-50.47,19.87,-33.45,-38.29,-27.56,-5.93,-41.76,-38.72,-44.03
23,71,385622.0,6671338.0,-68.68,-51.64,-21.93,-14.86,-27.49,-37.83,-27.35,27.58,-33.18
23,72,386004.0,6671647.0,-33.08,-9.18,-5.38,-11.79,8.16,3.98,-18.24,-15.21,-24.84
23,73,386067.0,6671863.0,-38.37,-1.93,-23.38,-27.57,-11.77,15.13,-16.2,-31.87,-27.63
23,74,385935.0,6671371.0,-63.3,-45.49,21.57,-7.62,-29.63,-35.04,-42.15,-33.82,-39.67
23,75,385856.0,6671550.0,-41.54,-25.06,3.16,-21.9,10.37,-9.79,-32.29,-30.24,-39.71
23,76,385636.0,6671865.0,-6.27,-10.01,2.15,-17.55,0.22,0.73,0.41,-4.57,-4.34
23,77,385568.0,6671704.0,-28.93,-10.26,0.1,-5.76,-6.27,5.75,-0.72,-4.37,-4.04
23,78,385905.0,6671288.0,-49.84,-22.24,6.73,7.07,-17.37,-17.22,-27.88,-20.37,-25.29
23,79,385716.0,6671794.0,-25.39,-12.17,-1.64,-20.01,-4.0,11.0,-6.86,-10.79,-10.09
23,8,385803.0,6671632.0,-47.55,-22.07,19.4,-15.36,-8.34,-10.88,-24.0,-21.05,-28.22
23,80,386247.0,6671395.0,-45.95,2.8,0.97,6.26,-20.6,-7.7,-24.58,-14.51,-22.46
23,81,385969.0,6671795.0,-40.7,-13.16,-25.67,-37.93,-9.54,21.33,-17.63,-34.05,-29.67
23,82,385890.0,6671611.0,-40.8,-29.69,-11.21,-29.14,22.81,-13.85,-24.64,-22.14,-31.9
23,83,385690.0,6671782.0,-28.48,-13.98,5.84,-15.72,-6.22,5.96,-7.12,-11.63,-11.0
23,84,385888.0,6671614.0,-41.22,-29.8,-11.58,-29.44,23.07,-13.92,-25.03,-22.18,-32.3
23,85,386013.0,6671679.0,-44.71,-8.06,-4.08,-10.12,-10.63,14.89,-28.56,-25.55,-35.24
23,86,385580.0,6671540.0,-39.3,-8.64,-25.94,-23.8,-11.83,-2.49,9.51,-1.2,-3.32
23,87,386119.0,6671540.0,-48.36,19.84,-19.74,-26.49,-27.4,-6.19,-38.11,-34.33,-40.13
23,88,385658.0,6671284.0,-59.26,-45.52,-15.07,-6.17,-23.5,-32.6,-23.4,19.35,-24.66
23,89,386013.0,6671700.0,-45.15,-8.36,-5.84,-11.56,-14.82,16.61,-31.71,-28.71,-38.46
23,9,385742.0,6671519.0,-38.92,-22.09,-9.09,-20.19,9.88,-7.89,-5.36,1.39,-12.84
23,90,386119.0,6671488.0,-48.12,16.61,-6.71,-14.56,-15.41,-6.52,-26.48,-22.78,-28.42
23,91,386118.0,6671567.0,-48.63,19.94,-22.04,-28.35,-29.28,-6.17,-39.88,-36.05,-41.96
23,92,386178.0,6671869.0,-36.26,-2.54,-26.81,-30.88,-13.57,16.05,-26.61,-28.18,-27.13
23,93,385784.0,6671854.0,-18.44,-16.85,-14.34,-29.66,4.82,8.88,-23.35,-27.08,-26.5
23,94,385459.0,6671751.0,-15.39,-11.33,-16.01,-18.21,-3.75,-3.68,5.92,0.68,0.39
23,95,386219.0,6671831.0,-34.9,-1.22,-27.07,-27.73,-14.03,14.85,-26.79,-28.53,-27.43
23,96,385642.0,6671884.0,-18.34,-20.72,17.02,-13.8,-8.89,-8.42,-11.79,-15.83,-15.88
23,97,386007.0,6671322.0,-42.67,-24.27,17.0,-5.18,-9.75,-12.58,-31.55,-23.63,-29.13
23,98,385402.0,6671936.0,-24.84,-24.73,-2.39,-2.3,-8.82,-15.2,6.26,-0.38,-1.36
23,99,385991.0,6671790.0,-40.66,-11.62,-31.32,-37.13,-15.86,24.08,-32.84,-34.42,-32.79
24,0,386003.0,6671471.0,-35.35,-13.24,9.94,-4.65,-0.86,-2.37,-14.97,-15.08,-16.68
24,1,385302.0,6671524.0,-48.39,-35.09,-27.58,-25.05,-25.15,-15.99,-8.97,-18.96,21.55
24,10,385654.0,6671758.0,-28.2,-13.05,4.44,-16.49,-5.19,6.5,-4.53,-14.0,-8.89
24,11,386123.0,6671864.0,-43.01,11.28,-32.08,-35.22,-19.26,2.65,-30.0,-32.57,-31.93
24,12,385452.0,6671746.0,-15.45,-11.76,-16.36,-18.19,-4.3,-3.86,6.14,0.9,0.2
24,13,385632.0,6671317.0,-62.4,-48.73,-18.75,-11.45,-25.74,-34.25,-26.17,24.34,-31.18
24,14,385587.0,6671259.0,-37.76,-25.22,-16.86,-10.23,-1.58,-9.73,-0.82,8.35,-2.0
24,15,385650.0,6671583.0,-36.4,-7.66,-11.84,-6.37,-7.99,0.14,7.73,-3.08,-3.83
24,16,385571.0,6671407.0,-71.51,-54.28,-40.84,-35.31,-31.33,-40.37,-29.98,39.95,-34.9
24,17,385470.0,6671468.0,-44.83,-13.41,-31.63,-27.33,-17.57,-9.62,7.46,-1.92,3.83
24,19,386224.0,6671502.0,-35.51,2.51,2.6,-1.45,-8.61,3.25,-18.85,-16.96,-23.9
24,2,386192.0,6671869.0,-35.57,-2.55,-26.81,-30.03,-13.14,15.98,-23.15,-25.67,-25.66
24,21,385984.0,6671352.0,-48.06,-31.79,22.36,-9.85,-15.02,-21.54,-38.27,-30.9,-35.92
24,22,385734.0,6671927.0,-5.52,-20.39,-10.68,-25.78,12.31,-0.63,-16.54,-20.73,-20.12
24,23,386155.0,6671868.0,-36.92,0.68,-27.71,-30.73,-13.7,13.02,-24.09,-26.59,-26.45
24,24,385673.0,6671605.0,-35.8,-5.13,-9.3,-17.01,-4.17,1.03,8.06,-12.35,-4.26
24,25,385370.0,6671694.0,-21.46,-17.36,-21.54,-15.77,-9.48,-9.15,3.03,7.36,-1.19
24,26,385980.0,6671467.0,-31.56,-14.83,6.78,-9.21,4.71,-4.18,-12.02,-11.18,-13.67
24,27,386074.0,6671680.0,-35.17,6.62,-8.54,-13.05,-2.91,3.25,-17.05,-3.32,-23.33
24,28,385877.0,6671517.0,-38.82,-25.69,7.35,-20.4,6.24,-10.05,-34.19,-21.15,-40.78
24,29,385634.0,6671576.0,-37.13,-6.47,-12.0,-13.83,-7.34,-0.79,8.74,-4.36,-3.06
24,3,386020.0,6671459.0,-46.16,-15.48,14.16,-4.47,-12.58,-3.78,-29.27,-25.97,-31.02
24,30,386024.0,6671310.0,-43.69,-21.46,14.4,-1.46,-11.29,-12.21,-32.17,-23.07,-29.84
24,31,385891.0,6671745.0,-28.42,-12.84,-10.35,-26.77,13.65,-1.1,-12.68,-18.11,-23.78
24,32,385391.0,6671707.0,-23.65,-19.64,-23.97,-14.92,-11.94,-11.61,-1.01,12.14,-4.99
24,33,385768.0,6671540.0,-43.83,-26.7,-12.86,-26.24,1.13,-11.83,-12.04,11.89,-18.85
24,34,385886.0,6671503.0,-38.58,-26.65,9.02,-20.21,4.63,-11.11,-34.95,-21.98,-41.43
24,35,385392.0,6671930.0,-23.53,-26.0,-3.95,-3.36,-8.68,-14.3,6.84,-0.01,-1.26
24,36,386011.0,6671612.0,-42.44,-6.33,1.12,-5.5,-8.83,10.02,-30.52,-17.15,-36.62
24,37,385643.0,6671588.0,-36.29,-5.69,-9.67,-5.48,-4.8,0.2,6.03,-2.54,-2.84
24,38,385507.0,6671782.0,-13.12,-10.64,-5.75,-7.62,-2.77,-2.23,5.12,-0.66,-0.93
24,39,385709.0,6671790.0,-29.14,-15.48,8.71,-15.6,-7.04,3.64,-10.07,-13.16,-13.75
24,4,385679.0,6671227.0,-61.71,-35.99,-5.19,9.06,-28.35,-36.05,-22.05,3.79,-19.9
24,40,385554.0,6671437.0,-72.74,-43.07,-31.1,-25.94,-32.68,-37.65,-31.74,36.62,-31.92
24,41,385884.0,6671744.0,-31.46,-16.88,-14.54,-30.93,18.87,-6.27,-17.34,-24.22,-28.02
24,42,385342.0,6672014.0,-19.01,-21.43,-14.5,-13.27,-3.88,-9.6,7.97,-0.77,-0.13
24,43,386118.0,6671671.0,-49.75,20.05,-27.68,-31.74,-23.22,-6.34,-35.74,-22.34,-42.15
24,44,386221.0,6671635.0,-33.96,6.2,-13.13,-4.68,-16.59,6.21,-25.48,-29.05,-28.55
24,45,385752.0,6671716.0,-44.41,-20.29,16.64,-14.66,-13.22,-13.51,-6.3,-11.93,-11.71
24,46,385580.0,6671416.0,-70.04,-52.62,-41.43,-40.71,-29.81,-38.92,-30.94,40.21,-36.08
24,47,385520.0,6671782.0,-15.09,-12.35,-0.56,0.82,-6.19,-4.75,1.08,1.88,-3.64
24,48,385872.0,6671598.0,-41.95,-25.83,-6.13,-24.49,15.88,-9.53,-21.8,-6.4,-28.64
24,49,386020.0,6671295.0,-42.19,-23.47,12.18,0.87,-9.88,-11.58,-31.87,-21.6,-29.52
24,5,385728.0,6671940.0,-3.24,-20.28,-10.68,-25.85,12.1,-1.58,-16.48,-20.7,-20.13
24,50,385385.0,6671990.0,-21.09,-23.67,1.0,3.28,-6.49,-12.14,-7.23,4.36,-12.79
24,51,385487.0,6671834.0,-24.97,-21.62,1.49,3.47,-12.63,-12.17,-5.28,4.36,-10.9
24,52,385348.0,6671388.0,-64.23,-32.97,-48.54,-44.35,-36.58,-28.17,-8.06,-29.59,21.96
24,53,385373.0,6671401.0,-62.01,-33.63,-35.55,-31.35,-36.21,-26.19,-7.51,-22.94,21.27
24,54,386154.0,6671865.0,-37.24,1.44,-28.06,-31.08,-14.01,12.31,-24.42,-26.92,-26.77
24,55,385600.0,6672110.0,-3.97,-15.92,-7.83,-24.15,11.85,-1.51,-16.11,-18.66,-21.13
24,56,385624.0,6671624.0,-31.2,-3.75,-2.63,-2.36,0.97,3.29,-7.94,0.3,-12.18
24,57,386027.0,6671471.0,-45.07,-17.54,14.71,-3.48,-11.57,-6.42,-24.91,-24.9,-26.68
24,59,385459.0,6671871.0,-25.85,-21.88,1.67,3.48,-12.95,-12.55,-4.94,4.09,-10.77
24,6,385597.0,6672121.0,-6.8,-18.47,-9.86,-26.07,14.56,-3.62,-19.51,-20.6,-24.5
24,60,386116.0,6671745.0,-50.58,19.53,-39.91,-43.6,-30.09,-5.57,-40.7,-34.2,-42.97
24,61,385817.0,6671197.0,-43.45,-13.8,6.6,5.83,-11.12,-11.04,-17.95,-6.61,-16.08
24,62,385663.0,6671277.0,-64.24,-47.98,-17.71,-9.01,-28.75,-36.7,-28.14,22.28,-29.5
24,63,386170.0,6671530.0,-38.36,13.68,-8.57,-14.28,-15.54,-2.03,-25.87,-27.05,-28.04
24,64,386009.0,6671812.0,-44.22,-10.59,-21.65,-25.38,-13.74,22.27,-23.25,-29.95,-28.81
24,65,385925.0,6671301.0,-48.66,-22.92,6.93,6.86,-16.22,-17.07,-28.52,-21.29,-26.03
24,66,385865.0,6671593.0,-43.4,-26.83,-4.68,-22.98,15.29,-10.72,-21.01,-6.23,-27.9
24,67,386014.0,6671648.0,-33.25,-8.22,-3.31,-8.89,2.7,7.43,-18.49,-4.86,-24.52
24,68,385600.0,6672123.0,-6.81,-18.74,-9.14,-25.38,14.52,-3.78,-19.17,-19.91,-24.18
24,69,385457.0,6671460.0,-45.55,-14.17,-32.97,-28.75,-18.33,-10.4,7.08,-4.12,5.14
24,7,386115.0,6671694.0,-50.3,20.32,-30.79,-34.83,-26.34,-6.47,-38.83,-25.43,-42.79
24,71,385618.0,6671345.0,-68.99,-51.62,-23.17,-16.52,-28.72,-37.38,-28.31,29.1,-33.44
24,72,386007.0,6671647.0,-32.91,-7.71,-3.54,-9.12,3.76,6.53,-18.35,-4.7,-24.34
24,73,386059.0,6671863.0,-38.07,-2.32,-23.28,-26.64,-11.38,15.55,-23.16,-25.8,-25.47
24,74,385929.0,6671367.0,-62.25,-45.47,19.18,-5.22,-29.02,-39.92,-40.24,-32.22,-37.92
24,75,385860.0,6671543.0,-40.55,-24.3,4.5,-21.22,8.9,-8.46,-33.02,-19.82,-39.82
24,76,385640.0,6671868.0,-7.32,-12.03,7.32,-14.29,-1.97,-1.05,-1.71,-12.09,-6.52
24,77,385572.0,6671698.0,-28.45,-9.67,-0.13,-5.07,-5.39,5.66,-1.19,-3.62,-4.49
24,78,385911.0,6671292.0,-50.04,-22.9,2.93,10.86,-17.77,-18.45,-28.44,-21.23,-25.91
24,79,385716.0,6671794.0,-25.37,-11.97,-1.79,-20.12,-3.23,11.1,-6.85,-17.49,-10.53
24,8,385806.0,6671626.0,-48.14,-22.35,19.1,-15.47,-9.04,-12.4,-23.52,-11.46,-27.93
24,80,386239.0,6671395.0,-41.97,2.48,-1.19,7.14,-22.24,-4.02,-26.55,-16.82,-24.55
24,81,385978.0,6671797.0,-41.39,-12.45,-26.59,-36.68,-10.44,21.67,-18.39,-28.05,-28.3
24,82,385890.0,6671611.0,-39.77,-28.35,-9.94,-28.05,18.68,-11.91,-24.15,-8.17,-30.85
24,83,385683.0,6671777.0,-28.01,-13.25,4.61,-16.44,-5.05,6.77,-6.17,-12.95,-10.52
24,84,385888.0,6671614.0,-40.16,-28.41,-10.28,-28.32,18.95,-11.94,-24.51,-8.48,-31.22
24,85,386013.0,6671686.0,-43.64,-6.57,-4.36,-9.39,-13.74,14.64,-29.25,-15.87,-35.35
24,86,385587.0,6671545.0,-39.07,-8.04,-13.86,-22.97,-10.4,-3.17,9.19,-1.58,-2.14
24,87,386119.0,6671535.0,-48.27,20.23,-19.87,-26.02,-27.27,-6.62,-37.6,-32.35,-39.7
24,88,385653.0,6671291.0,-51.36,-38.78,-16.1,-7.89,-15.88,-23.91,-18.64,20.06,-19.94
24,89,386013.0,6671709.0,-44.15,-6.94,-6.38,-11.08,-17.56,16.32,-32.09,-18.72,-37.56
24,9,385748.0,6671523.0,-44.79,-27.66,-14.89,-26.16,-0.87,-12.94,-12.17,13.82,-18.95
24,90,386119.0,6671482.0,-44.7,15.38,-4.78,-11.96,-12.37,-7.08,-23.42,-24.75,-25.43
24,91,386119.0,6671559.0,-48.47,20.31,-21.95,-27.7,-28.96,-6.58,-39.19,-32.46,-41.34
24,92,386171.0,6671865.0,-36.21,-0.52,-27.7,-30.8,-13.42,14.14,-23.65,-26.11,-26.06
24,93,385784.0,6671854.0,-18.73,-17.26,-14.7,-30.16,5.52,8.21,-23.72,-24.99,-27.3
24,94,385464.0,6671755.0,-14.92,-11.4,-15.64,-17.47,-3.86,-3.4,6.06,0.67,0.04
24,95,386219.0,6671838.0,-35.09,-0.4,-26.29,-24.51,-13.04,13.97,-22.89,-25.54,-25.46
24,96,385646.0,6671877.0,-13.2,-17.07,14.6,-14.08,-7.58,-6.72,-8.24,-12.26,-12.7
24,97,386003.0,6671329.0,-44.41,-26.17,17.98,-5.42,-11.71,-15.94,-33.49,-25.96,-31.15
24,98,385408.0,6671940.0,-26.83,-25.48,-1.77,-0.7,-12.23,-15.64,5.91,-0.64,-1.81
24,99,385997.0,6671791.0,-40.24,-9.24,-28.95,-32.81,-15.22,22.08,-29.32,-32.19,-31.2
25,0,385995.0,6671471.0,-31.9,-12.76,7.09,-4.52,3.24,-3.68,-11.31,-11.51,-13.03
25,1,385300.0,6671521.0,-48.24,-34.61,-27.52,-24.95,-30.53,-15.83,-8.63,-18.94,21.32
25,10,385647.0,6671754.0,-27.51,-11.91,1.81,-18.31,-4.81,8.21,-3.35,-16.1,-8.15
25,11,386116.0,6671864.0,-45.23,14.38,-33.6,-37.17,-21.08,-0.45,-30.27,-35.0,-32.01
25,12,385457.0,6671750.0,-14.49,-26.71,-15.98,-17.3,-4.48,-3.52,6.38,0.96,-0.07
25,13,385627.0,6671324.0,-62.67,-36.01,-28.21,-10.94,-24.59,-33.64,-25.14,24.39,-29.8
25,14,385593.0,6671263.0,-37.89,-37.35,-4.77,-10.59,-2.04,-11.26,-1.19,8.03,-2.47
25,15,385650.0,6671583.0,-36.45,-7.32,-11.91,-5.85,-6.96,-0.93,7.45,-3.59,-1.74
25,16,385571.0,6671407.0,-73.94,-55.0,-45.6,-36.62,-34.61,-44.14,-31.41,41.87,-35.62
25,17,385476.0,6671472.0,-45.37,-13.52,-19.86,-27.62,-17.04,-11.02,5.8,-1.22,5.36
25,19,386224.0,6671493.0,-34.04,4.15,-1.76,0.01,-8.59,3.73,-18.47,-20.54,-27.49
25,2,386185.0,6671869.0,-35.52,-1.3,-25.26,-29.86,-12.64,14.75,-21.05,-25.64,-23.51
25,21,385987.0,6671348.0,-47.0,-29.78,21.34,-8.73,-14.32,-21.14,-36.79,-28.24,-34.48
25,22,385734.0,6671927.0,-5.15,-20.23,-10.91,-26.03,12.3,-0.73,-16.75,-21.22,-20.59
25,23,386149.0,6671868.0,-37.14,2.67,-26.36,-30.1,-13.5,11.07,-22.3,-26.93,-24.62
25,24,385668.0,6671601.0,-35.2,-4.09,-8.92,-14.55,-2.6,0.69,6.17,-10.77,-0.97
25,25,385376.0,6671698.0,-26.99,-35.9,-27.77,-14.91,-16.2,-15.4,-4.5,15.99,-8.48
25,26,385987.0,6671467.0,-31.39,-12.99,6.97,-7.98,4.19,-3.96,-11.72,-10.97,-13.41
25,27,386068.0,6671679.0,-34.55,7.26,-14.5,-12.4,-3.57,2.82,-16.96,-2.63,-22.6
25,28,385881.0,6671510.0,-38.39,-25.62,8.89,-20.07,4.79,-11.73,-35.02,-21.43,-40.98
25,29,385640.0,6671579.0,-36.97,-6.11,-12.04,-8.75,-6.41,-1.54,7.94,-4.68,-1.24
25,3,386020.0,6671460.0,-40.39,-10.08,7.84,1.21,-7.02,0.45,-23.22,-20.13,-25.0
25,30,386022.0,6671315.0,-43.41,-22.13,14.55,-1.58,-11.22,-12.82,-31.33,-22.86,-29.05
25,31,385891.0,6671745.0,-28.42,-12.51,-10.42,-26.87,14.76,-2.35,-15.26,-18.49,-22.05
25,32,385396.0,6671711.0,-19.61,-31.72,-20.58,-16.8,-8.95,-8.11,3.1,7.51,-1.87
25,33,385776.0,6671545.0,-43.14,-25.62,-11.89,-25.6,1.01,-12.38,-12.67,12.0,-18.47
25,34,385890.0,6671497.0,-36.89,-25.45,7.57,-18.2,6.11,-11.84,-34.02,-20.49,-39.89
25,35,385399.0,6671934.0,-24.94,-14.68,-2.88,-1.75,-10.21,-15.3,6.42,-0.37,-1.79
25,36,386011.0,6671604.0,-41.02,-4.01,-3.82,-3.14,-9.26,11.36,-29.62,-15.7,-35.12
25,37,385643.0,6671588.0,-35.36,-4.28,-8.73,-3.9,-2.65,0.3,2.43,-1.96,0.49
25,38,385507.0,6671782.0,-12.36,-16.7,-5.69,-7.03,-3.15,-2.08,5.34,-0.57,-1.12
25,39,385709.0,6671790.0,-29.04,-15.11,8.56,-15.63,-7.37,3.87,-9.98,-13.47,-14.09
25,4,385683.0,6671230.0,-63.34,-38.12,-9.35,4.34,-29.38,-38.16,-22.59,9.18,-20.54
25,40,385550.0,6671443.0,-71.87,-41.72,-42.66,-25.83,-33.58,-37.55,-30.54,36.5,-28.82
25,41,385884.0,6671744.0,-32.21,-17.18,-15.24,-31.65,20.6,-8.09,-24.2,-25.22,-26.91
25,42,385349.0,6672018.0,-18.98,-22.36,-11.08,-9.31,-3.91,-9.31,7.78,-0.85,-0.44
25,43,386118.0,6671678.0,-49.85,20.3,-19.95,-28.62,-21.45,-7.0,-33.16,-19.23,-38.97
25,44,386220.0,6671630.0,-33.51,7.34,-11.5,-4.6,-15.96,4.89,-23.09,-27.69,-26.18
25,45,385747.0,6671723.0,-43.69,-19.99,17.29,-14.52,-12.41,-14.52,-8.68,-12.17,-10.05
25,46,385586.0,6671420.0,-66.53,-48.7,-37.85,-42.75,-26.8,-36.68,-31.6,38.56,-35.91
25,47,385516.0,6671788.0,-12.72,-14.17,-2.98,-1.07,-3.73,-2.65,3.96,-1.18,-2.16
25,48,385872.0,6671598.0,-41.22,-24.7,-5.22,-23.69,14.96,-10.09,-22.25,-5.02,-28.54
25,49,386021.0,6671294.0,-41.61,-24.05,12.36,0.71,-9.56,-12.58,-31.72,-21.53,-29.42
25,5,385728.0,6671940.0,-2.55,-20.67,-10.81,-25.92,11.81,-1.57,-16.58,-21.09,-20.5
25,50,385388.0,6671984.0,-16.76,-10.11,2.41,5.75,-1.86,-7.42,-5.9,-9.01,-11.81
25,51,385482.0,6671842.0,-24.11,-9.66,2.19,5.12,-12.73,-11.8,0.29,-4.66,-6.21
25,52,385348.0,6671388.0,-65.43,-33.77,-40.89,-45.82,-36.83,-30.26,-9.42,-31.14,23.32
25,53,385373.0,6671401.0,-63.74,-34.96,-40.66,-33.35,-36.99,-28.82,-9.39,-25.06,23.17
25,54,386147.0,6671865.0,-37.42,3.75,-27.01,-30.95,-13.94,10.04,-22.78,-27.42,-25.09
25,55,385600.0,6672110.0,-6.84,-18.45,-10.1,-26.36,14.78,-3.95,-18.37,-21.16,-23.65
25,56,385620.0,6671630.0,-30.63,-3.64,-2.14,-1.9,2.89,1.72,-10.54,-0.45,-10.79
25,57,386018.0,6671471.0,-39.41,-8.54,6.32,1.07,-5.95,2.29,-19.06,-19.14,-20.83
25,59,385463.0,6671864.0,-23.93,-9.1,3.08,5.86,-12.18,-11.28,-1.8,-6.26,-8.06
25,6,385597.0,6672121.0,-7.74,-19.2,-10.28,-26.5,15.21,-4.08,-19.99,-21.31,-25.23
25,60,386116.0,6671753.0,-50.51,19.87,-24.81,-44.41,-29.77,-5.98,-38.85,-35.01,-41.06
25,62,385658.0,6671283.0,-61.84,-42.58,-20.22,-10.07,-26.65,-35.68,-26.41,23.37,-27.77
25,63,386166.0,6671530.0,-38.35,14.22,-7.71,-13.53,-15.13,-3.36,-25.1,-27.04,-27.34
25,64,386009.0,6671820.0,-43.79,-10.52,-28.36,-25.87,-13.16,22.17,-21.85,-29.93,-28.75
25,65,385931.0,6671305.0,-47.97,-23.06,8.52,5.27,-15.74,-17.97,-28.52,-21.56,-26.07
25,66,385865.0,6671593.0,-42.78,-25.8,-3.86,-22.29,14.24,-11.4,-21.53,-4.56,-27.86
25,67,386014.0,6671656.0,-32.89,-6.03,-9.01,-7.56,1.05,8.5,-16.89,-2.54,-22.29
25,68,385600.0,6672123.0,-5.2,-17.03,-7.06,-23.36,12.2,-1.54,-17.19,-18.17,-22.48
25,69,385462.0,6671463.0,-46.21,-14.39,-20.76,-29.52,-17.98,-11.92,5.33,-4.11,6.96
25,7,386115.0,6671688.0,-50.19,20.52,-20.62,-28.71,-21.51,-7.22,-33.26,-19.32,-39.49
25,71,385610.0,6671350.0,-65.9,-37.9,-33.63,-15.19,-26.5,-35.7,-27.21,28.39,-31.59
25,72,386011.0,6671644.0,-31.3,-6.13,-8.65,-7.36,3.38,7.06,-17.85,-3.59,-23.24
25,73,386051.0,6671862.0,-37.9,-2.83,-24.07,-26.03,-10.3,15.8,-22.52,-25.43,-23.5
25,74,385923.0,6671363.0,-60.97,-41.86,16.59,-2.62,-28.15,-39.96,-38.3,-30.58,-36.13
25,75,385864.0,6671536.0,-39.73,-23.92,5.95,-20.59,7.61,-9.85,-33.68,-19.95,-39.85
25,76,385641.0,6671868.0,-7.18,-20.13,8.89,-13.86,-3.37,-1.93,-2.61,-11.92,-7.65
25,77,385576.0,6671692.0,-27.12,-7.83,1.02,-3.23,-2.71,5.65,-6.58,-2.7,-10.37
25,78,385918.0,6671296.0,-48.98,-22.49,4.57,9.23,-16.9,-18.27,-27.95,-21.01,-25.45
25,79,385716.0,6671794.0,-25.36,-11.69,-1.95,-20.23,-3.67,11.37,-6.85,-17.89,-10.87
25,8,385810.0,6671620.0,-48.85,-22.66,19.66,-15.5,-9.67,-14.02,-22.02,-11.53,-26.6
25,80,386234.0,6671395.0,-36.21,2.74,-2.0,4.84,-22.58,1.29,-27.17,-17.75,-25.26
25,81,385987.0,6671797.0,-40.99,-10.51,-27.24,-34.2,-10.94,21.27,-21.16,-28.95,-25.81
25,82,385890.0,6671611.0,-38.74,-26.91,-8.75,-26.95,17.85,-12.15,-24.27,-7.24,-30.44
25,83,385676.0,6671773.0,-28.36,-13.14,5.15,-15.61,-5.77,6.38,-5.95,-13.1,-10.82
25,84,385888.0,6671614.0,-39.09,-26.95,-9.07,-27.2,18.11,-12.16,-24.63,-7.52,-30.21
25,85,386013.0,6671693.0,-42.33,-4.7,-10.32,-8.43,-15.18,15.58,-29.4,-15.48,-33.92
25,86,385594.0,6671550.0,-38.94,-7.5,-13.73,-22.05,-8.87,-3.93,8.45,-2.05,-0.14
25,87,386119.0,6671529.0,-48.21,19.73,-11.93,-25.45,-27.05,-7.24,-37.01,-32.34,-39.16
25,88,385649.0,6671297.0,-47.45,-34.47,-14.55,-7.49,-12.22,-21.33,-13.82,18.33,-15.57
25,89,386013.0,6671717.0,-42.97,-5.21,-12.49,-10.37,-18.83,16.94,-32.16,-18.25,-34.54
25,9,385753.0,6671526.0,-44.26,-26.72,-14.25,-25.5,-1.25,-13.67,-13.05,14.22,-19.27
25,90,386118.0,6671476.0,-42.56,16.99,-9.24,-12.11,-10.46,-7.5,-22.31,-22.53,-24.38
25,91,386119.0,6671551.0,-48.39,20.01,-13.09,-27.16,-28.75,-7.21,-38.64,-32.44,-40.84
25,92,386163.0,6671865.0,-36.35,1.27,-26.18,-30.63,-13.1,12.39,-21.76,-26.36,-24.13
25,93,385784.0,6671854.0,-18.78,-17.09,-14.93,-30.41,5.61,8.12,-23.86,-25.49,-27.84
25,94,385470.0,6671758.0,-13.83,-26.12,-15.37,-16.68,-4.01,-3.02,6.33,0.63,-0.21
25,95,386219.0,6671845.0,-34.89,-0.51,-24.67,-24.9,-12.25,13.96,-20.4,-25.18,-22.97
